"Experiment","Ensemble","Model","Data","Time","Temp"
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",126,285.849853515625
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",127,285.819305419922
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",128,285.777587890625
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",129,286.167877197266
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",120,291.640747070312
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",121,291.657592773438
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",122,291.513244628906
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",123,291.561065673828
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",124,291.696655273438
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",125,291.584014892578
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",126,291.563293457031
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",127,291.538055419922
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",128,291.614349365234
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",129,291.800109863281
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",120,289.988189697266
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",121,290.004150390625
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",122,289.826171875
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",123,289.844360351562
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",124,290.023132324219
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",125,289.906311035156
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",126,289.886260986328
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",127,289.859466552734
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",128,289.901123046875
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",129,290.146911621094
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",130,286.130859375
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",131,286.126281738281
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",132,286.359924316406
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",133,286.252197265625
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",134,286.209442138672
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",135,286.447967529297
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",136,286.570037841797
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",137,287.021392822266
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",138,286.819519042969
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",139,286.516021728516
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",130,291.637512207031
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",131,291.754608154297
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",132,291.947357177734
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",133,291.919952392578
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",134,291.859954833984
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",135,292.059356689453
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",136,292.105102539062
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",137,292.205261230469
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",138,292.105377197266
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",139,291.984924316406
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",130,290.021148681641
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",131,290.102569580078
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",132,290.307312011719
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",133,290.256317138672
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",134,290.201385498047
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",135,290.412261962891
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",136,290.480438232422
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",137,290.683654785156
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",138,290.553833007812
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",139,290.379669189453
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",140,286.616027832031
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",141,286.730133056641
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",142,286.396301269531
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",143,286.509399414062
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",144,287.089904785156
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",145,287.270446777344
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",146,286.922943115234
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",147,287.291870117188
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",148,287.475555419922
"1pctCO2","r1i1p1f1","NorESM2-MM","Land",149,287.13525390625
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",140,291.988555908203
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",141,292.072174072266
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",142,291.858245849609
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",143,291.970428466797
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",144,292.348541259766
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",145,292.458374023438
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",146,292.254150390625
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",147,292.3916015625
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",148,292.521118164062
"1pctCO2","r1i1p1f1","NorESM2-MM","Ocean",149,292.392517089844
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",140,290.411590576172
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",141,290.504150390625
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",142,290.255035400391
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",143,290.367492675781
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",144,290.804992675781
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",145,290.935577392578
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",146,290.689300537109
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",147,290.894714355469
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",148,291.040130615234
"1pctCO2","r1i1p1f1","NorESM2-MM","Global",149,290.849365234375
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",0,279.854339599609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",1,279.778839111328
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",2,280.053558349609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",3,279.928009033203
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",4,280.171752929688
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",5,280.036010742188
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",6,280.2607421875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",7,280.341461181641
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",8,280.328430175781
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",9,280.480773925781
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",0,288.559478759766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",1,288.707611083984
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",2,288.729766845703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",3,288.793731689453
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",4,288.846435546875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",5,288.742370605469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",6,288.718872070312
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",7,288.760131835938
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",8,288.836273193359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",9,288.871856689453
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",0,286.019775390625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",1,286.102691650391
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",2,286.198516845703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",3,286.207183837891
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",4,286.315643310547
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",5,286.202331542969
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",6,286.251251220703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",7,286.304016113281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",8,286.354156494141
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",9,286.423797607422
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",10,280.551483154297
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",11,280.183410644531
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",12,280.456756591797
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",13,280.49560546875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",14,280.129913330078
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",15,280.054077148438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",16,280.431823730469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",17,280.463226318359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",18,280.359283447266
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",19,280.296630859375
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",10,288.911254882812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",11,288.823577880859
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",12,288.888397216797
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",13,288.878387451172
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",14,288.829895019531
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",15,288.888275146484
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",16,288.918975830078
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",17,289.009002685547
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",18,289.030883789062
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",19,289.0400390625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",10,286.472320556641
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",11,286.302856445312
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",12,286.428497314453
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",13,286.432769775391
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",14,286.291717529297
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",15,286.310943603516
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",16,286.44287109375
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",17,286.515808105469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",18,286.5009765625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",19,286.489196777344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",20,280.494201660156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",21,280.733673095703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",22,280.796264648438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",23,280.967712402344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",24,280.842895507812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",25,280.888854980469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",26,281.162445068359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",27,281.396820068359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",28,281.600708007812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",29,280.898315429688
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",20,289.120025634766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",21,289.150634765625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",22,289.249908447266
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",23,289.278503417969
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",24,289.326568603516
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",25,289.294036865234
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",26,289.405151367188
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",27,289.603637695312
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",28,289.492858886719
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",29,289.334106445312
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",20,286.603485107422
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",21,286.695007324219
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",22,286.783569335938
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",23,286.853851318359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",24,286.851501464844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",25,286.841857910156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",26,287.000366210938
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",27,287.209320068359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",28,287.190368652344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",29,286.873016357422
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",30,280.968322753906
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",31,281.190765380859
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",32,281.208129882812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",33,281.496185302734
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",34,281.350128173828
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",35,281.320373535156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",36,281.552185058594
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",37,281.595581054688
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",38,281.733032226562
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",39,281.842895507812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",30,289.309265136719
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",31,289.413787841797
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",32,289.449920654297
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",33,289.54541015625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",34,289.612274169922
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",35,289.565277099609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",36,289.528198242188
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",37,289.509094238281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",38,289.751739501953
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",39,289.686370849609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",30,286.875823974609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",31,287.014770507812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",32,287.04541015625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",33,287.197082519531
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",34,287.201812744141
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",35,287.159851074219
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",36,287.201232910156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",37,287.200347900391
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",38,287.412322998047
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",39,287.398071289062
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",40,281.585876464844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",41,281.765197753906
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",42,281.692108154297
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",43,281.833557128906
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",44,282.009704589844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",45,282.250183105469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",46,282.011566162109
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",47,282.073394775391
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",48,282.247375488281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",49,282.116119384766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",40,289.711608886719
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",41,289.773742675781
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",42,289.876312255859
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",43,289.887969970703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",44,289.964935302734
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",45,289.985748291016
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",46,289.965362548828
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",47,290.106140136719
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",48,290.073303222656
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",49,289.993988037109
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",40,287.340942382812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",41,287.437286376953
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",42,287.488616943359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",43,287.538116455078
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",44,287.64404296875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",45,287.728912353516
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",46,287.644866943359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",47,287.762603759766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",48,287.790130615234
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",49,287.695678710938
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",50,281.865264892578
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",51,281.937194824219
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",52,282.048492431641
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",53,282.170837402344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",54,282.293426513672
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",55,282.167205810547
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",56,282.072296142578
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",57,282.496704101562
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",58,282.733795166016
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",59,282.887359619141
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",50,290.045654296875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",51,290.041809082031
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",52,290.081939697266
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",53,290.242431640625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",54,290.164978027344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",55,290.146118164062
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",56,290.345520019531
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",57,290.326690673828
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",58,290.4267578125
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",59,290.478240966797
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",50,287.659057617188
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",51,287.677307128906
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",52,287.738220214844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",53,287.887573242188
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",54,287.868469238281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",55,287.818298339844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",56,287.931823730469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",57,288.042327880859
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",58,288.182373046875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",59,288.263610839844
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",60,282.872161865234
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",61,282.722320556641
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",62,282.775421142578
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",63,282.671203613281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",64,282.616943359375
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",65,282.475067138672
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",66,282.555145263672
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",67,282.952087402344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",68,283.100189208984
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",69,283.280517578125
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",60,290.477508544922
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",61,290.482879638672
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",62,290.538055419922
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",63,290.462890625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",64,290.399871826172
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",65,290.430786132812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",66,290.462982177734
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",67,290.561706542969
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",68,290.608703613281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",69,290.769744873047
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",60,288.258697509766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",61,288.21875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",62,288.273345947266
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",63,288.189697265625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",64,288.129241943359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",65,288.109710693359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",66,288.155883789062
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",67,288.341613769531
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",68,288.418121337891
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",69,288.584808349609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",70,283.203399658203
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",71,282.981292724609
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",72,283.253540039062
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",73,283.568572998047
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",74,283.489013671875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",75,283.448150634766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",76,283.448822021484
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",77,283.253967285156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",78,283.519866943359
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",79,283.572448730469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",70,290.734741210938
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",71,290.769775390625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",72,290.8525390625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",73,290.891754150391
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",74,290.922607421875
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",75,290.86962890625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",76,290.934936523438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",77,290.927734375
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",78,290.936462402344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",79,290.996704101562
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",70,288.537506103516
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",71,288.497528076172
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",72,288.635559082031
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",73,288.755249023438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",74,288.753875732422
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",75,288.704437255859
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",76,288.750885009766
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",77,288.688934326172
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",78,288.772705078125
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",79,288.830718994141
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",80,283.386016845703
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",81,283.518920898438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",82,283.431762695312
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",83,283.65087890625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",84,283.899078369141
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",85,283.828308105469
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",86,283.69775390625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",87,283.56494140625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",88,284.042358398438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Land",89,283.796936035156
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",80,290.970031738281
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",81,291.016387939453
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",82,290.99462890625
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",83,291.090423583984
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",84,291.168182373047
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",85,291.135711669922
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",86,291.128143310547
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",87,291.181304931641
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",88,291.231567382812
"1pctCO2","r1i1p1f1","SAM0-UNICON","Ocean",89,291.237121582031
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",80,288.757415771484
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",81,288.829040527344
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",82,288.788177490234
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",83,288.919952392578
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",84,289.047454833984
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",85,289.003814697266
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",86,288.960357666016
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",87,288.959259033203
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",88,289.134155273438
"1pctCO2","r1i1p1f1","SAM0-UNICON","Global",89,289.066467285156
