"","File.x","variable","experiment","units","frequency","ensemble","model","year","value","name","rownum"
"7514","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1850,0.000287371253878267,"MRI-ESM2-0_historical_r3i1p1f1",7514
"7515","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1851,0.000287510199876967,"MRI-ESM2-0_historical_r3i1p1f1",7515
"7516","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1852,0.000287543611679922,"MRI-ESM2-0_historical_r3i1p1f1",7516
"7517","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1853,0.000287590493670402,"MRI-ESM2-0_historical_r3i1p1f1",7517
"7518","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1854,0.000287707658461326,"MRI-ESM2-0_historical_r3i1p1f1",7518
"7519","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1855,0.000287779482317319,"MRI-ESM2-0_historical_r3i1p1f1",7519
"7520","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1856,0.000287853896206966,"MRI-ESM2-0_historical_r3i1p1f1",7520
"7521","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1857,0.000287944965710264,"MRI-ESM2-0_historical_r3i1p1f1",7521
"7522","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1858,0.000288192479936135,"MRI-ESM2-0_historical_r3i1p1f1",7522
"7523","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1859,0.00028833945009527,"MRI-ESM2-0_historical_r3i1p1f1",7523
"7524","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1860,0.000288473010771645,"MRI-ESM2-0_historical_r3i1p1f1",7524
"7525","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1861,0.000288609572131336,"MRI-ESM2-0_historical_r3i1p1f1",7525
"7526","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1862,0.000288759377637765,"MRI-ESM2-0_historical_r3i1p1f1",7526
"7527","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1863,0.000288955029329586,"MRI-ESM2-0_historical_r3i1p1f1",7527
"7528","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1864,0.000289095247094298,"MRI-ESM2-0_historical_r3i1p1f1",7528
"7529","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1865,0.000289380403869658,"MRI-ESM2-0_historical_r3i1p1f1",7529
"7530","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1866,0.00028950989623592,"MRI-ESM2-0_historical_r3i1p1f1",7530
"7531","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1867,0.000289637843981612,"MRI-ESM2-0_historical_r3i1p1f1",7531
"7532","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1868,0.000289796208918649,"MRI-ESM2-0_historical_r3i1p1f1",7532
"7533","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1869,0.000289916317440752,"MRI-ESM2-0_historical_r3i1p1f1",7533
"7534","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1870,0.000290035466015837,"MRI-ESM2-0_historical_r3i1p1f1",7534
"7535","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1871,0.000290233273358484,"MRI-ESM2-0_historical_r3i1p1f1",7535
"7536","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1872,0.000290321109738474,"MRI-ESM2-0_historical_r3i1p1f1",7536
"7537","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1873,0.000290565011689932,"MRI-ESM2-0_historical_r3i1p1f1",7537
"7538","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1874,0.000290823275137153,"MRI-ESM2-0_historical_r3i1p1f1",7538
"7539","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1875,0.000290951302654151,"MRI-ESM2-0_historical_r3i1p1f1",7539
"7540","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1876,0.000291195286772212,"MRI-ESM2-0_historical_r3i1p1f1",7540
"7541","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1877,0.00029138944781687,"MRI-ESM2-0_historical_r3i1p1f1",7541
"7542","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1878,0.000291664151756702,"MRI-ESM2-0_historical_r3i1p1f1",7542
"7543","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1879,0.000291890929645106,"MRI-ESM2-0_historical_r3i1p1f1",7543
"7544","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1880,0.000292039175343609,"MRI-ESM2-0_historical_r3i1p1f1",7544
"7545","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1881,0.000292355326595379,"MRI-ESM2-0_historical_r3i1p1f1",7545
"7546","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1882,0.000292576713413289,"MRI-ESM2-0_historical_r3i1p1f1",7546
"7547","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1883,0.000292883099818892,"MRI-ESM2-0_historical_r3i1p1f1",7547
"7548","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1884,0.000293095073639635,"MRI-ESM2-0_historical_r3i1p1f1",7548
"7549","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1885,0.000293331691900956,"MRI-ESM2-0_historical_r3i1p1f1",7549
"7550","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1886,0.00029371591985314,"MRI-ESM2-0_historical_r3i1p1f1",7550
"7551","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1887,0.000293957747812768,"MRI-ESM2-0_historical_r3i1p1f1",7551
"7552","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1888,0.000294286562310821,"MRI-ESM2-0_historical_r3i1p1f1",7552
"7553","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1889,0.000294626847624263,"MRI-ESM2-0_historical_r3i1p1f1",7553
"7554","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1890,0.00029502450895335,"MRI-ESM2-0_historical_r3i1p1f1",7554
"7555","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1891,0.000295199579355768,"MRI-ESM2-0_historical_r3i1p1f1",7555
"7556","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1892,0.000295565219244365,"MRI-ESM2-0_historical_r3i1p1f1",7556
"7557","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1893,0.00029591035598682,"MRI-ESM2-0_historical_r3i1p1f1",7557
"7558","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1894,0.000296216644780616,"MRI-ESM2-0_historical_r3i1p1f1",7558
"7559","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1895,0.000296523734680707,"MRI-ESM2-0_historical_r3i1p1f1",7559
"7560","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1896,0.00029687077122355,"MRI-ESM2-0_historical_r3i1p1f1",7560
"7561","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1897,0.000297157920225014,"MRI-ESM2-0_historical_r3i1p1f1",7561
"7562","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1898,0.000297543309003978,"MRI-ESM2-0_historical_r3i1p1f1",7562
"7563","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1899,0.000297821042936008,"MRI-ESM2-0_historical_r3i1p1f1",7563
"7564","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1900,0.00029814544563276,"MRI-ESM2-0_historical_r3i1p1f1",7564
"7565","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1901,0.000298477660579955,"MRI-ESM2-0_historical_r3i1p1f1",7565
"7566","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1902,0.000298875639077673,"MRI-ESM2-0_historical_r3i1p1f1",7566
"7567","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1903,0.000299139663468001,"MRI-ESM2-0_historical_r3i1p1f1",7567
"7568","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1904,0.000299429090629241,"MRI-ESM2-0_historical_r3i1p1f1",7568
"7569","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1905,0.000299825544441428,"MRI-ESM2-0_historical_r3i1p1f1",7569
"7570","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1906,0.000300225177000995,"MRI-ESM2-0_historical_r3i1p1f1",7570
"7571","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1907,0.000300613077594215,"MRI-ESM2-0_historical_r3i1p1f1",7571
"7572","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1908,0.000300973072269998,"MRI-ESM2-0_historical_r3i1p1f1",7572
"7573","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1909,0.000301346219150114,"MRI-ESM2-0_historical_r3i1p1f1",7573
"7574","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1910,0.00030187326949815,"MRI-ESM2-0_historical_r3i1p1f1",7574
"7575","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1911,0.000302223126512202,"MRI-ESM2-0_historical_r3i1p1f1",7575
"7576","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1912,0.000302813431744915,"MRI-ESM2-0_historical_r3i1p1f1",7576
"7577","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1913,0.000303354613139149,"MRI-ESM2-0_historical_r3i1p1f1",7577
"7578","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1914,0.00030385088678052,"MRI-ESM2-0_historical_r3i1p1f1",7578
"7579","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1915,0.000304415626503888,"MRI-ESM2-0_historical_r3i1p1f1",7579
"7580","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1916,0.000304892676875332,"MRI-ESM2-0_historical_r3i1p1f1",7580
"7581","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1917,0.000305298364894564,"MRI-ESM2-0_historical_r3i1p1f1",7581
"7582","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1918,0.000305694559685761,"MRI-ESM2-0_historical_r3i1p1f1",7582
"7583","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1919,0.000306153201223058,"MRI-ESM2-0_historical_r3i1p1f1",7583
"7584","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1920,0.000306629295124881,"MRI-ESM2-0_historical_r3i1p1f1",7584
"7585","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1921,0.000306993671578288,"MRI-ESM2-0_historical_r3i1p1f1",7585
"7586","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1922,0.000307371650153263,"MRI-ESM2-0_historical_r3i1p1f1",7586
"7587","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1923,0.000307808340195678,"MRI-ESM2-0_historical_r3i1p1f1",7587
"7588","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1924,0.000308059770275578,"MRI-ESM2-0_historical_r3i1p1f1",7588
"7589","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1925,0.000308417937562761,"MRI-ESM2-0_historical_r3i1p1f1",7589
"7590","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1926,0.000308565998858846,"MRI-ESM2-0_historical_r3i1p1f1",7590
"7591","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1927,0.000308774583278073,"MRI-ESM2-0_historical_r3i1p1f1",7591
"7592","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1928,0.000309080185213746,"MRI-ESM2-0_historical_r3i1p1f1",7592
"7593","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1929,0.000309241947251517,"MRI-ESM2-0_historical_r3i1p1f1",7593
"7594","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1930,0.000309346844439156,"MRI-ESM2-0_historical_r3i1p1f1",7594
"7595","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1931,0.000309653830812577,"MRI-ESM2-0_historical_r3i1p1f1",7595
"7596","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1932,0.000309903538812047,"MRI-ESM2-0_historical_r3i1p1f1",7596
"7597","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1933,0.000310176514672128,"MRI-ESM2-0_historical_r3i1p1f1",7597
"7598","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1934,0.000310637849791187,"MRI-ESM2-0_historical_r3i1p1f1",7598
"7599","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1935,0.00031111595248038,"MRI-ESM2-0_historical_r3i1p1f1",7599
"7600","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1936,0.000311633684136463,"MRI-ESM2-0_historical_r3i1p1f1",7600
"7601","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1937,0.000312150692800239,"MRI-ESM2-0_historical_r3i1p1f1",7601
"7602","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1938,0.000312713405984429,"MRI-ESM2-0_historical_r3i1p1f1",7602
"7603","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1939,0.000313251545403054,"MRI-ESM2-0_historical_r3i1p1f1",7603
"7604","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1940,0.000313785806856793,"MRI-ESM2-0_historical_r3i1p1f1",7604
"7605","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1941,0.000314247225531454,"MRI-ESM2-0_historical_r3i1p1f1",7605
"7606","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1942,0.000314636498181052,"MRI-ESM2-0_historical_r3i1p1f1",7606
"7607","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1943,0.000314839901323704,"MRI-ESM2-0_historical_r3i1p1f1",7607
"7608","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1944,0.000315011673987404,"MRI-ESM2-0_historical_r3i1p1f1",7608
"7609","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1945,0.000315156531250625,"MRI-ESM2-0_historical_r3i1p1f1",7609
"7610","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1946,0.000315238545516946,"MRI-ESM2-0_historical_r3i1p1f1",7610
"7611","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1947,0.000315432807939659,"MRI-ESM2-0_historical_r3i1p1f1",7611
"7612","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1948,0.000315442269153271,"MRI-ESM2-0_historical_r3i1p1f1",7612
"7613","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1949,0.000315673979384451,"MRI-ESM2-0_historical_r3i1p1f1",7613
"7614","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1950,0.000315871499194034,"MRI-ESM2-0_historical_r3i1p1f1",7614
"7615","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1951,0.000316000732362666,"MRI-ESM2-0_historical_r3i1p1f1",7615
"7616","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1952,0.000316436626402469,"MRI-ESM2-0_historical_r3i1p1f1",7616
"7617","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1953,0.000316650335463009,"MRI-ESM2-0_historical_r3i1p1f1",7617
"7618","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1954,0.00031701430201534,"MRI-ESM2-0_historical_r3i1p1f1",7618
"7619","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1955,0.00031733664022826,"MRI-ESM2-0_historical_r3i1p1f1",7619
"7620","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1956,0.000317572734200266,"MRI-ESM2-0_historical_r3i1p1f1",7620
"7621","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1957,0.000317866374373848,"MRI-ESM2-0_historical_r3i1p1f1",7621
"7622","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1958,0.000318221405985802,"MRI-ESM2-0_historical_r3i1p1f1",7622
"7623","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1959,0.000318667304594343,"MRI-ESM2-0_historical_r3i1p1f1",7623
"7624","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1960,0.00031931986141793,"MRI-ESM2-0_historical_r3i1p1f1",7624
"7625","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1961,0.000319888223793787,"MRI-ESM2-0_historical_r3i1p1f1",7625
"7626","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1962,0.000320479756970839,"MRI-ESM2-0_historical_r3i1p1f1",7626
"7627","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1963,0.000321169175451751,"MRI-ESM2-0_historical_r3i1p1f1",7627
"7628","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1964,0.000321797365222303,"MRI-ESM2-0_historical_r3i1p1f1",7628
"7629","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1965,0.000322380207614607,"MRI-ESM2-0_historical_r3i1p1f1",7629
"7630","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1966,0.000323235520444148,"MRI-ESM2-0_historical_r3i1p1f1",7630
"7631","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1967,0.00032389577140032,"MRI-ESM2-0_historical_r3i1p1f1",7631
"7632","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1968,0.000324837521298213,"MRI-ESM2-0_historical_r3i1p1f1",7632
"7633","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1969,0.000325697177162138,"MRI-ESM2-0_historical_r3i1p1f1",7633
"7634","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1970,0.000326695458210912,"MRI-ESM2-0_historical_r3i1p1f1",7634
"7635","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1971,0.00032781999851051,"MRI-ESM2-0_historical_r3i1p1f1",7635
"7636","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1972,0.000329563040015204,"MRI-ESM2-0_historical_r3i1p1f1",7636
"7637","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1973,0.000331193320520031,"MRI-ESM2-0_historical_r3i1p1f1",7637
"7638","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1974,0.000332093726282657,"MRI-ESM2-0_historical_r3i1p1f1",7638
"7639","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1975,0.000332706096617894,"MRI-ESM2-0_historical_r3i1p1f1",7639
"7640","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1976,0.000334009799459014,"MRI-ESM2-0_historical_r3i1p1f1",7640
"7641","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1977,0.000335390601988704,"MRI-ESM2-0_historical_r3i1p1f1",7641
"7642","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1978,0.000336865249323241,"MRI-ESM2-0_historical_r3i1p1f1",7642
"7643","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1979,0.000338478508070205,"MRI-ESM2-0_historical_r3i1p1f1",7643
"7644","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1980,0.000340120136672227,"MRI-ESM2-0_historical_r3i1p1f1",7644
"7645","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1981,0.000341428492121139,"MRI-ESM2-0_historical_r3i1p1f1",7645
"7646","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1982,0.00034263184576781,"MRI-ESM2-0_historical_r3i1p1f1",7646
"7647","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1983,0.000344204518089285,"MRI-ESM2-0_historical_r3i1p1f1",7647
"7648","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1984,0.000345632218403942,"MRI-ESM2-0_historical_r3i1p1f1",7648
"7649","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1985,0.000347218957783804,"MRI-ESM2-0_historical_r3i1p1f1",7649
"7650","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1986,0.000348855033631527,"MRI-ESM2-0_historical_r3i1p1f1",7650
"7651","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1987,0.000350693894575382,"MRI-ESM2-0_historical_r3i1p1f1",7651
"7652","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1988,0.000352705700867858,"MRI-ESM2-0_historical_r3i1p1f1",7652
"7653","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1989,0.000354247940883622,"MRI-ESM2-0_historical_r3i1p1f1",7653
"7654","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1990,0.000355728669905523,"MRI-ESM2-0_historical_r3i1p1f1",7654
"7655","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1991,0.000357192749482353,"MRI-ESM2-0_historical_r3i1p1f1",7655
"7656","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1992,0.000358147601112502,"MRI-ESM2-0_historical_r3i1p1f1",7656
"7657","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1993,0.000359434405482896,"MRI-ESM2-0_historical_r3i1p1f1",7657
"7658","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1994,0.000360928477541717,"MRI-ESM2-0_historical_r3i1p1f1",7658
"7659","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1995,0.000362554981833624,"MRI-ESM2-0_historical_r3i1p1f1",7659
"7660","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1996,0.000364038194803864,"MRI-ESM2-0_historical_r3i1p1f1",7660
"7661","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1997,0.000365749874755026,"MRI-ESM2-0_historical_r3i1p1f1",7661
"7662","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1998,0.000367748100233245,"MRI-ESM2-0_historical_r3i1p1f1",7662
"7663","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",1999,0.000369499396582751,"MRI-ESM2-0_historical_r3i1p1f1",7663
"7664","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2000,0.000371008845879243,"MRI-ESM2-0_historical_r3i1p1f1",7664
"7665","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2001,0.000372819147370978,"MRI-ESM2-0_historical_r3i1p1f1",7665
"7666","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2002,0.000374941333469013,"MRI-ESM2-0_historical_r3i1p1f1",7666
"7667","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2003,0.000376895763182191,"MRI-ESM2-0_historical_r3i1p1f1",7667
"7668","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2004,0.000378728429780797,"MRI-ESM2-0_historical_r3i1p1f1",7668
"7669","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2005,0.000380733430985516,"MRI-ESM2-0_historical_r3i1p1f1",7669
"7670","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2006,0.000382619151915837,"MRI-ESM2-0_historical_r3i1p1f1",7670
"7671","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2007,0.000384459226211262,"MRI-ESM2-0_historical_r3i1p1f1",7671
"7672","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2008,0.000386410881169222,"MRI-ESM2-0_historical_r3i1p1f1",7672
"7673","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2009,0.000388489134709124,"MRI-ESM2-0_historical_r3i1p1f1",7673
"7674","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2010,0.000390498896878263,"MRI-ESM2-0_historical_r3i1p1f1",7674
"7675","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2011,0.000392698786752885,"MRI-ESM2-0_historical_r3i1p1f1",7675
"7676","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2012,0.000394870728121585,"MRI-ESM2-0_historical_r3i1p1f1",7676
"7677","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2013,0.000397095478124546,"MRI-ESM2-0_historical_r3i1p1f1",7677
"7678","51","co2","historical","mol mol-1","mon","r3i1p1f1","MRI-ESM2-0",2014,0.000399366562113742,"MRI-ESM2-0_historical_r3i1p1f1",7678
"7679","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1850,0.000287356207103557,"MRI-ESM2-0_historical_r4i1p1f1",7679
"7680","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1851,0.000287456911651778,"MRI-ESM2-0_historical_r4i1p1f1",7680
"7681","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1852,0.000287468368048924,"MRI-ESM2-0_historical_r4i1p1f1",7681
"7682","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1853,0.000287554322436599,"MRI-ESM2-0_historical_r4i1p1f1",7682
"7683","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1854,0.00028782632648522,"MRI-ESM2-0_historical_r4i1p1f1",7683
"7684","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1855,0.000287768642375037,"MRI-ESM2-0_historical_r4i1p1f1",7684
"7685","52","co2","historical","mol mol-1","mon","r4i1p1f1","MRI-ESM2-0",1856,0.000287919383162606,"MRI-ESM2-0_historical_r4i1p1f1",7685
