"Ensemble_Model","Data","Time","Temp"
"1pctCO2_r1i1p1f1_CESM2","Land",890630.25,285.727905273438
"1pctCO2_r1i1p1f1_CESM2","Land",900630.25,285.583740234375
"1pctCO2_r1i1p1f1_CESM2","Land",910630.25,286.010101318359
"1pctCO2_r1i1p1f1_CESM2","Land",920630.25,285.813018798828
"1pctCO2_r1i1p1f1_CESM2","Land",930630.25,285.483795166016
"1pctCO2_r1i1p1f1_CESM2","Land",940630.25,286.022644042969
"1pctCO2_r1i1p1f1_CESM2","Land",950630.25,285.869049072266
"1pctCO2_r1i1p1f1_CESM2","Land",960630.25,285.726165771484
"1pctCO2_r1i1p1f1_CESM2","Land",970630.25,285.997711181641
"1pctCO2_r1i1p1f1_CESM2","Land",980630.25,285.890716552734
"1pctCO2_r1i1p1f1_CESM2","Land",990630.25,285.960571289062
"1pctCO2_r1i1p1f1_CESM2","Land",1000630.25,285.811737060547
"1pctCO2_r1i1p1f1_CESM2","Ocean",510630.25,290.418914794922
"1pctCO2_r1i1p1f1_CESM2","Ocean",520630.25,290.666778564453
"1pctCO2_r1i1p1f1_CESM2","Ocean",530630.25,290.64697265625
"1pctCO2_r1i1p1f1_CESM2","Ocean",540630.25,290.614471435547
"1pctCO2_r1i1p1f1_CESM2","Ocean",550630.25,290.737121582031
"1pctCO2_r1i1p1f1_CESM2","Ocean",560630.25,290.668182373047
"1pctCO2_r1i1p1f1_CESM2","Ocean",570630.25,290.840606689453
"1pctCO2_r1i1p1f1_CESM2","Ocean",580630.25,290.75146484375
"1pctCO2_r1i1p1f1_CESM2","Ocean",590630.25,290.781188964844
"1pctCO2_r1i1p1f1_CESM2","Ocean",600630.25,290.872802734375
"1pctCO2_r1i1p1f1_CESM2","Ocean",610630.25,290.882385253906
"1pctCO2_r1i1p1f1_CESM2","Ocean",620630.25,290.916534423828
"1pctCO2_r1i1p1f1_CESM2","Ocean",630630.25,290.982574462891
"1pctCO2_r1i1p1f1_CESM2","Ocean",640630.25,290.9248046875
"1pctCO2_r1i1p1f1_CESM2","Ocean",650630.25,290.922058105469
"1pctCO2_r1i1p1f1_CESM2","Ocean",660630.25,290.953063964844
"1pctCO2_r1i1p1f1_CESM2","Ocean",670630.25,290.812896728516
"1pctCO2_r1i1p1f1_CESM2","Ocean",680630.25,290.904602050781
"1pctCO2_r1i1p1f1_CESM2","Ocean",690630.25,291.063903808594
"1pctCO2_r1i1p1f1_CESM2","Ocean",700630.25,291.167816162109
"1pctCO2_r1i1p1f1_CESM2","Ocean",710630.25,291.157043457031
"1pctCO2_r1i1p1f1_CESM2","Ocean",720630.25,291.103302001953
"1pctCO2_r1i1p1f1_CESM2","Ocean",730630.25,291.111907958984
"1pctCO2_r1i1p1f1_CESM2","Ocean",740630.25,291.135955810547
"1pctCO2_r1i1p1f1_CESM2","Ocean",750630.25,291.248382568359
"1pctCO2_r1i1p1f1_CESM2","Ocean",760630.25,291.221160888672
"1pctCO2_r1i1p1f1_CESM2","Ocean",770630.25,291.298583984375
"1pctCO2_r1i1p1f1_CESM2","Ocean",780630.25,291.312622070312
"1pctCO2_r1i1p1f1_CESM2","Ocean",790630.25,291.253448486328
"1pctCO2_r1i1p1f1_CESM2","Ocean",800630.25,291.318664550781
"1pctCO2_r1i1p1f1_CESM2","Ocean",810630.25,291.382720947266
"1pctCO2_r1i1p1f1_CESM2","Ocean",820630.25,291.443572998047
"1pctCO2_r1i1p1f1_CESM2","Ocean",830630.25,291.272735595703
"1pctCO2_r1i1p1f1_CESM2","Ocean",840630.25,291.318450927734
"1pctCO2_r1i1p1f1_CESM2","Ocean",850630.25,291.518615722656
"1pctCO2_r1i1p1f1_CESM2","Ocean",860630.25,291.524261474609
"1pctCO2_r1i1p1f1_CESM2","Ocean",870630.25,291.595336914062
"1pctCO2_r1i1p1f1_CESM2","Ocean",880630.25,291.749542236328
"1pctCO2_r1i1p1f1_CESM2","Ocean",890630.25,291.707885742188
"1pctCO2_r1i1p1f1_CESM2","Ocean",900630.25,291.694885253906
"1pctCO2_r1i1p1f1_CESM2","Ocean",910630.25,291.887084960938
"1pctCO2_r1i1p1f1_CESM2","Ocean",920630.25,291.834686279297
"1pctCO2_r1i1p1f1_CESM2","Ocean",930630.25,291.737670898438
"1pctCO2_r1i1p1f1_CESM2","Ocean",940630.25,291.926208496094
"1pctCO2_r1i1p1f1_CESM2","Ocean",950630.25,291.941070556641
"1pctCO2_r1i1p1f1_CESM2","Ocean",960630.25,291.9609375
"1pctCO2_r1i1p1f1_CESM2","Ocean",970630.25,292.031219482422
"1pctCO2_r1i1p1f1_CESM2","Ocean",980630.25,292.011322021484
"1pctCO2_r1i1p1f1_CESM2","Ocean",990630.25,292.074127197266
"1pctCO2_r1i1p1f1_CESM2","Ocean",1000630.25,292.025665283203
"1pctCO2_r1i1p1f1_CESM2","Global",510630.25,288.496063232422
"1pctCO2_r1i1p1f1_CESM2","Global",520630.25,288.724822998047
"1pctCO2_r1i1p1f1_CESM2","Global",530630.25,288.781463623047
"1pctCO2_r1i1p1f1_CESM2","Global",540630.25,288.655700683594
"1pctCO2_r1i1p1f1_CESM2","Global",550630.25,288.832397460938
"1pctCO2_r1i1p1f1_CESM2","Global",560630.25,288.762542724609
"1pctCO2_r1i1p1f1_CESM2","Global",570630.25,288.958251953125
"1pctCO2_r1i1p1f1_CESM2","Global",580630.25,288.822418212891
"1pctCO2_r1i1p1f1_CESM2","Global",590630.25,288.834259033203
"1pctCO2_r1i1p1f1_CESM2","Global",600630.25,288.920684814453
"1pctCO2_r1i1p1f1_CESM2","Global",610630.25,289.055999755859
"1pctCO2_r1i1p1f1_CESM2","Global",620630.25,289.108917236328
"1pctCO2_r1i1p1f1_CESM2","Global",630630.25,289.071716308594
"1pctCO2_r1i1p1f1_CESM2","Global",640630.25,289.048278808594
"1pctCO2_r1i1p1f1_CESM2","Global",650630.25,289.06494140625
"1pctCO2_r1i1p1f1_CESM2","Global",660630.25,289.090728759766
"1pctCO2_r1i1p1f1_CESM2","Global",670630.25,288.935394287109
"1pctCO2_r1i1p1f1_CESM2","Global",680630.25,289.029876708984
"1pctCO2_r1i1p1f1_CESM2","Global",690630.25,289.222625732422
"1pctCO2_r1i1p1f1_CESM2","Global",700630.25,289.259307861328
"1pctCO2_r1i1p1f1_CESM2","Global",710630.25,289.320434570312
"1pctCO2_r1i1p1f1_CESM2","Global",720630.25,289.262725830078
"1pctCO2_r1i1p1f1_CESM2","Global",730630.25,289.225341796875
"1pctCO2_r1i1p1f1_CESM2","Global",740630.25,289.319366455078
"1pctCO2_r1i1p1f1_CESM2","Global",750630.25,289.394561767578
"1pctCO2_r1i1p1f1_CESM2","Global",760630.25,289.369445800781
"1pctCO2_r1i1p1f1_CESM2","Global",770630.25,289.4677734375
"1pctCO2_r1i1p1f1_CESM2","Global",780630.25,289.485565185547
"1pctCO2_r1i1p1f1_CESM2","Global",790630.25,289.372894287109
"1pctCO2_r1i1p1f1_CESM2","Global",800630.25,289.465362548828
"1pctCO2_r1i1p1f1_CESM2","Global",810630.25,289.513214111328
"1pctCO2_r1i1p1f1_CESM2","Global",820630.25,289.666809082031
"1pctCO2_r1i1p1f1_CESM2","Global",830630.25,289.467254638672
"1pctCO2_r1i1p1f1_CESM2","Global",840630.25,289.462799072266
"1pctCO2_r1i1p1f1_CESM2","Global",850630.25,289.675994873047
"1pctCO2_r1i1p1f1_CESM2","Global",860630.25,289.658508300781
"1pctCO2_r1i1p1f1_CESM2","Global",870630.25,289.810089111328
"1pctCO2_r1i1p1f1_CESM2","Global",880630.25,289.989196777344
"1pctCO2_r1i1p1f1_CESM2","Global",890630.25,289.955871582031
"1pctCO2_r1i1p1f1_CESM2","Global",900630.25,289.904449462891
"1pctCO2_r1i1p1f1_CESM2","Global",910630.25,290.165252685547
"1pctCO2_r1i1p1f1_CESM2","Global",920630.25,290.070465087891
"1pctCO2_r1i1p1f1_CESM2","Global",930630.25,289.905426025391
"1pctCO2_r1i1p1f1_CESM2","Global",940630.25,290.196594238281
"1pctCO2_r1i1p1f1_CESM2","Global",950630.25,290.162078857422
"1pctCO2_r1i1p1f1_CESM2","Global",960630.25,290.13427734375
"1pctCO2_r1i1p1f1_CESM2","Global",970630.25,290.263519287109
"1pctCO2_r1i1p1f1_CESM2","Global",980630.25,290.218109130859
"1pctCO2_r1i1p1f1_CESM2","Global",990630.25,290.282958984375
"1pctCO2_r1i1p1f1_CESM2","Global",1000630.25,290.205108642578
"1pctCO2_r1i1p1f1_CESM2","Land",1010630.25,286.064086914062
"1pctCO2_r1i1p1f1_CESM2","Land",1020630.25,286.012359619141
"1pctCO2_r1i1p1f1_CESM2","Land",1030630.25,286.216003417969
"1pctCO2_r1i1p1f1_CESM2","Land",1040630.25,286.246948242188
"1pctCO2_r1i1p1f1_CESM2","Land",1050630.25,286.391876220703
"1pctCO2_r1i1p1f1_CESM2","Land",1060630.25,286.624542236328
"1pctCO2_r1i1p1f1_CESM2","Land",1070630.25,286.573150634766
"1pctCO2_r1i1p1f1_CESM2","Land",1080630.25,286.815307617188
"1pctCO2_r1i1p1f1_CESM2","Land",1090630.25,287.075408935547
"1pctCO2_r1i1p1f1_CESM2","Land",1100630.25,286.843444824219
"1pctCO2_r1i1p1f1_CESM2","Land",1110630.25,286.959564208984
"1pctCO2_r1i1p1f1_CESM2","Land",1120630.25,287.101348876953
"1pctCO2_r1i1p1f1_CESM2","Land",1130630.25,287.037994384766
"1pctCO2_r1i1p1f1_CESM2","Land",1140630.25,287.128540039062
"1pctCO2_r1i1p1f1_CESM2","Land",1150630.25,287.218200683594
"1pctCO2_r1i1p1f1_CESM2","Land",1160630.25,287.134704589844
"1pctCO2_r1i1p1f1_CESM2","Land",1170630.25,287.398498535156
"1pctCO2_r1i1p1f1_CESM2","Land",1180630.25,287.101623535156
"1pctCO2_r1i1p1f1_CESM2","Land",1190630.25,287.152252197266
"1pctCO2_r1i1p1f1_CESM2","Land",1200630.25,287.467681884766
"1pctCO2_r1i1p1f1_CESM2","Land",1210630.25,287.568664550781
"1pctCO2_r1i1p1f1_CESM2","Land",1220630.25,287.449798583984
"1pctCO2_r1i1p1f1_CESM2","Land",1230630.25,287.564453125
"1pctCO2_r1i1p1f1_CESM2","Land",1240630.25,287.631591796875
"1pctCO2_r1i1p1f1_CESM2","Land",1250630.25,287.783966064453
"1pctCO2_r1i1p1f1_CESM2","Land",1260630.25,287.848114013672
"1pctCO2_r1i1p1f1_CESM2","Land",1270630.25,287.864929199219
"1pctCO2_r1i1p1f1_CESM2","Land",1280630.25,287.809448242188
"1pctCO2_r1i1p1f1_CESM2","Land",1290630.25,288.1064453125
"1pctCO2_r1i1p1f1_CESM2","Land",1300630.25,287.721923828125
"1pctCO2_r1i1p1f1_CESM2","Land",1310630.25,288.007415771484
"1pctCO2_r1i1p1f1_CESM2","Land",1320630.25,288.179443359375
"1pctCO2_r1i1p1f1_CESM2","Land",1330630.25,288.239105224609
"1pctCO2_r1i1p1f1_CESM2","Land",1340630.25,288.17236328125
"1pctCO2_r1i1p1f1_CESM2","Land",1350630.25,288.503601074219
"1pctCO2_r1i1p1f1_CESM2","Land",1360630.25,288.301635742188
"1pctCO2_r1i1p1f1_CESM2","Land",1370630.25,288.576690673828
"1pctCO2_r1i1p1f1_CESM2","Land",1380630.25,288.595397949219
"1pctCO2_r1i1p1f1_CESM2","Land",1390630.25,288.950439453125
"1pctCO2_r1i1p1f1_CESM2","Land",1400630.25,288.429138183594
"1pctCO2_r1i1p1f1_CESM2","Land",1410630.25,288.663818359375
"1pctCO2_r1i1p1f1_CESM2","Land",1420630.25,289.010284423828
"1pctCO2_r1i1p1f1_CESM2","Land",1430630.25,288.910369873047
"1pctCO2_r1i1p1f1_CESM2","Land",1440630.25,288.991363525391
"1pctCO2_r1i1p1f1_CESM2","Land",1450630.25,288.979309082031
"1pctCO2_r1i1p1f1_CESM2","Land",1460630.25,289.324890136719
"1pctCO2_r1i1p1f1_CESM2","Land",1470630.25,289.485076904297
"1pctCO2_r1i1p1f1_CESM2","Land",1480630.25,289.686279296875
"1pctCO2_r1i1p1f1_CESM2","Land",1490630.25,289.661712646484
"1pctCO2_r1i1p1f1_CESM2","Land",1500630.25,289.414428710938
"1pctCO2_r1i1p1f1_CESM2","Ocean",1010630.25,292.084320068359
"1pctCO2_r1i1p1f1_CESM2","Ocean",1020630.25,292.191711425781
"1pctCO2_r1i1p1f1_CESM2","Ocean",1030630.25,292.255554199219
"1pctCO2_r1i1p1f1_CESM2","Ocean",1040630.25,292.219268798828
"1pctCO2_r1i1p1f1_CESM2","Ocean",1050630.25,292.339874267578
"1pctCO2_r1i1p1f1_CESM2","Ocean",1060630.25,292.436279296875
"1pctCO2_r1i1p1f1_CESM2","Ocean",1070630.25,292.441162109375
"1pctCO2_r1i1p1f1_CESM2","Ocean",1080630.25,292.548675537109
"1pctCO2_r1i1p1f1_CESM2","Ocean",1090630.25,292.709350585938
"1pctCO2_r1i1p1f1_CESM2","Ocean",1100630.25,292.613739013672
"1pctCO2_r1i1p1f1_CESM2","Ocean",1110630.25,292.676910400391
"1pctCO2_r1i1p1f1_CESM2","Ocean",1120630.25,292.715881347656
"1pctCO2_r1i1p1f1_CESM2","Ocean",1130630.25,292.741027832031
"1pctCO2_r1i1p1f1_CESM2","Ocean",1140630.25,292.841857910156
"1pctCO2_r1i1p1f1_CESM2","Ocean",1150630.25,292.861968994141
"1pctCO2_r1i1p1f1_CESM2","Ocean",1160630.25,292.865814208984
"1pctCO2_r1i1p1f1_CESM2","Ocean",1170630.25,292.998474121094
"1pctCO2_r1i1p1f1_CESM2","Ocean",1180630.25,292.880645751953
"1pctCO2_r1i1p1f1_CESM2","Ocean",1190630.25,292.844329833984
"1pctCO2_r1i1p1f1_CESM2","Ocean",1200630.25,293.049133300781
"1pctCO2_r1i1p1f1_CESM2","Ocean",1210630.25,293.108459472656
"1pctCO2_r1i1p1f1_CESM2","Ocean",1220630.25,293.095764160156
"1pctCO2_r1i1p1f1_CESM2","Ocean",1230630.25,293.155548095703
"1pctCO2_r1i1p1f1_CESM2","Ocean",1240630.25,293.209869384766
"1pctCO2_r1i1p1f1_CESM2","Ocean",1250630.25,293.218505859375
"1pctCO2_r1i1p1f1_CESM2","Ocean",1260630.25,293.404602050781
"1pctCO2_r1i1p1f1_CESM2","Ocean",1270630.25,293.45947265625
"1pctCO2_r1i1p1f1_CESM2","Ocean",1280630.25,293.411346435547
"1pctCO2_r1i1p1f1_CESM2","Ocean",1290630.25,293.350524902344
"1pctCO2_r1i1p1f1_CESM2","Ocean",1300630.25,293.331085205078
"1pctCO2_r1i1p1f1_CESM2","Ocean",1310630.25,293.473480224609
"1pctCO2_r1i1p1f1_CESM2","Ocean",1320630.25,293.552307128906
"1pctCO2_r1i1p1f1_CESM2","Ocean",1330630.25,293.557861328125
"1pctCO2_r1i1p1f1_CESM2","Ocean",1340630.25,293.508758544922
"1pctCO2_r1i1p1f1_CESM2","Ocean",1350630.25,293.655792236328
"1pctCO2_r1i1p1f1_CESM2","Ocean",1360630.25,293.718231201172
"1pctCO2_r1i1p1f1_CESM2","Ocean",1370630.25,293.838226318359
"1pctCO2_r1i1p1f1_CESM2","Ocean",1380630.25,293.87890625
"1pctCO2_r1i1p1f1_CESM2","Ocean",1390630.25,293.887359619141
"1pctCO2_r1i1p1f1_CESM2","Ocean",1400630.25,293.860290527344
"1pctCO2_r1i1p1f1_CESM2","Ocean",1410630.25,293.99462890625
"1pctCO2_r1i1p1f1_CESM2","Ocean",1420630.25,294.096832275391
"1pctCO2_r1i1p1f1_CESM2","Ocean",1430630.25,294.078369140625
"1pctCO2_r1i1p1f1_CESM2","Ocean",1440630.25,294.218505859375
"1pctCO2_r1i1p1f1_CESM2","Ocean",1450630.25,294.226043701172
"1pctCO2_r1i1p1f1_CESM2","Ocean",1460630.25,294.303649902344
"1pctCO2_r1i1p1f1_CESM2","Ocean",1470630.25,294.410614013672
"1pctCO2_r1i1p1f1_CESM2","Ocean",1480630.25,294.445678710938
"1pctCO2_r1i1p1f1_CESM2","Ocean",1490630.25,294.459869384766
"1pctCO2_r1i1p1f1_CESM2","Ocean",1500630.25,294.497009277344
"1pctCO2_r1i1p1f1_CESM2","Global",1010630.25,290.320526123047
"1pctCO2_r1i1p1f1_CESM2","Global",1020630.25,290.381286621094
"1pctCO2_r1i1p1f1_CESM2","Global",1030630.25,290.486083984375
"1pctCO2_r1i1p1f1_CESM2","Global",1040630.25,290.469512939453
"1pctCO2_r1i1p1f1_CESM2","Global",1050630.25,290.597259521484
"1pctCO2_r1i1p1f1_CESM2","Global",1060630.25,290.733551025391
"1pctCO2_r1i1p1f1_CESM2","Global",1070630.25,290.721954345703
"1pctCO2_r1i1p1f1_CESM2","Global",1080630.25,290.868927001953
"1pctCO2_r1i1p1f1_CESM2","Global",1090630.25,291.058746337891
"1pctCO2_r1i1p1f1_CESM2","Global",1100630.25,290.923156738281
"1pctCO2_r1i1p1f1_CESM2","Global",1110630.25,291.001861572266
"1pctCO2_r1i1p1f1_CESM2","Global",1120630.25,291.070922851562
"1pctCO2_r1i1p1f1_CESM2","Global",1130630.25,291.070159912109
"1pctCO2_r1i1p1f1_CESM2","Global",1140630.25,291.16796875
"1pctCO2_r1i1p1f1_CESM2","Global",1150630.25,291.208465576172
"1pctCO2_r1i1p1f1_CESM2","Global",1160630.25,291.186706542969
"1pctCO2_r1i1p1f1_CESM2","Global",1170630.25,291.357788085938
"1pctCO2_r1i1p1f1_CESM2","Global",1180630.25,291.187530517578
"1pctCO2_r1i1p1f1_CESM2","Global",1190630.25,291.176666259766
"1pctCO2_r1i1p1f1_CESM2","Global",1200630.25,291.413879394531
"1pctCO2_r1i1p1f1_CESM2","Global",1210630.25,291.485412597656
"1pctCO2_r1i1p1f1_CESM2","Global",1220630.25,291.441619873047
"1pctCO2_r1i1p1f1_CESM2","Global",1230630.25,291.517486572266
"1pctCO2_r1i1p1f1_CESM2","Global",1240630.25,291.575561523438
"1pctCO2_r1i1p1f1_CESM2","Global",1250630.25,291.626312255859
"1pctCO2_r1i1p1f1_CESM2","Global",1260630.25,291.776672363281
"1pctCO2_r1i1p1f1_CESM2","Global",1270630.25,291.820404052734
"1pctCO2_r1i1p1f1_CESM2","Global",1280630.25,291.770111083984
"1pctCO2_r1i1p1f1_CESM2","Global",1290630.25,291.814117431641
"1pctCO2_r1i1p1f1_CESM2","Global",1300630.25,291.687713623047
"1pctCO2_r1i1p1f1_CESM2","Global",1310630.25,291.872039794922
"1pctCO2_r1i1p1f1_CESM2","Global",1320630.25,291.978179931641
"1pctCO2_r1i1p1f1_CESM2","Global",1330630.25,291.999603271484
"1pctCO2_r1i1p1f1_CESM2","Global",1340630.25,291.9453125
"1pctCO2_r1i1p1f1_CESM2","Global",1350630.25,292.146301269531
"1pctCO2_r1i1p1f1_CESM2","Global",1360630.25,292.131286621094
"1pctCO2_r1i1p1f1_CESM2","Global",1370630.25,292.296691894531
"1pctCO2_r1i1p1f1_CESM2","Global",1380630.25,292.330932617188
"1pctCO2_r1i1p1f1_CESM2","Global",1390630.25,292.440948486328
"1pctCO2_r1i1p1f1_CESM2","Global",1400630.25,292.269073486328
"1pctCO2_r1i1p1f1_CESM2","Global",1410630.25,292.432830810547
"1pctCO2_r1i1p1f1_CESM2","Global",1420630.25,292.606567382812
"1pctCO2_r1i1p1f1_CESM2","Global",1430630.25,292.564239501953
"1pctCO2_r1i1p1f1_CESM2","Global",1440630.25,292.687072753906
"1pctCO2_r1i1p1f1_CESM2","Global",1450630.25,292.688873291016
"1pctCO2_r1i1p1f1_CESM2","Global",1460630.25,292.844970703125
"1pctCO2_r1i1p1f1_CESM2","Global",1470630.25,292.967559814453
"1pctCO2_r1i1p1f1_CESM2","Global",1480630.25,293.05126953125
"1pctCO2_r1i1p1f1_CESM2","Global",1490630.25,293.054107666016
"1pctCO2_r1i1p1f1_CESM2","Global",1500630.25,293.007934570312
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",10630.25,281.641754150391
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",20630.25,281.769836425781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",30630.25,282.016326904297
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",40630.25,281.772766113281
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",50630.25,281.81787109375
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",60630.25,281.938903808594
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",70630.25,282.019104003906
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",80630.25,282.037414550781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",90630.25,282.083190917969
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",100630.25,282.105773925781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",110630.25,281.732604980469
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",120630.25,281.855133056641
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",130630.25,282.282379150391
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",140630.25,282.230773925781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",150630.25,282.464111328125
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",160630.25,282.314910888672
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",170630.25,282.392242431641
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",180630.25,282.392913818359
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",190630.25,282.198028564453
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",200630.25,282.452117919922
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",210630.25,282.478454589844
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",220630.25,282.671661376953
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",230630.25,282.732727050781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",240630.25,282.547454833984
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",250630.25,282.790924072266
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",260630.25,282.762634277344
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",270630.25,283.005432128906
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",280630.25,282.944366455078
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",290630.25,282.70068359375
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",300630.25,282.997985839844
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",310630.25,282.790252685547
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",320630.25,282.833557128906
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",330630.25,282.863311767578
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",340630.25,283.253082275391
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",350630.25,282.940582275391
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",360630.25,282.908966064453
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",370630.25,283.451049804688
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",380630.25,283.5908203125
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",390630.25,283.196594238281
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",400630.25,283.149322509766
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",410630.25,283.311859130859
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",420630.25,283.500823974609
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",430630.25,283.510528564453
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",440630.25,283.639801025391
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",450630.25,283.794219970703
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",460630.25,283.2529296875
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",470630.25,283.360412597656
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",480630.25,283.382965087891
"1pctCO2_r1i1p1f1_CESM2-WACCM","Land",490630.25,283.635955810547
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",10630.25,288.910552978516
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",20630.25,289.139739990234
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",30630.25,289.155212402344
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",40630.25,288.987579345703
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",50630.25,289.022735595703
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",60630.25,289.098602294922
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",70630.25,289.200653076172
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",80630.25,289.207611083984
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",90630.25,289.229400634766
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",100630.25,289.189300537109
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",110630.25,289.052612304688
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",120630.25,289.133819580078
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",130630.25,289.224884033203
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",140630.25,289.248046875
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",150630.25,289.301513671875
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",160630.25,289.269714355469
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",170630.25,289.346771240234
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",180630.25,289.429992675781
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",190630.25,289.485656738281
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",200630.25,289.47900390625
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",210630.25,289.584228515625
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",220630.25,289.679107666016
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",230630.25,289.631561279297
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",240630.25,289.508392333984
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",250630.25,289.663604736328
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",260630.25,289.701599121094
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",270630.25,289.817108154297
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",280630.25,289.796325683594
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",290630.25,289.635986328125
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",300630.25,289.790557861328
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",310630.25,289.801940917969
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",320630.25,289.812347412109
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",330630.25,289.897857666016
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",340630.25,289.943145751953
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",350630.25,289.848876953125
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",360630.25,289.891357421875
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",370630.25,290.162811279297
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",380630.25,290.128601074219
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",390630.25,289.912963867188
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",400630.25,289.885345458984
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",410630.25,290.128265380859
"1pctCO2_r1i1p1f1_CESM2-WACCM","Ocean",420630.25,290.134796142578
